9.927091181299104727e-01,9.929301882135668222e-01,9.932281433174918739e-01,9.934709998739862380e-01,9.935228096604428183e-01,9.932944706877079311e-01,9.927815983626402385e-01,9.920653617934137580e-01,9.912793664069780020e-01,9.905674549843643817e-01,9.900520084991288883e-01,9.898175847333874344e-01,9.899040558291957170e-01,9.903021173140871269e-01,9.909514091567714900e-01,9.917475453671218411e-01,9.925651242231573468e-01,9.932933011341891216e-01,9.938653144005537010e-01,9.942654067014097263e-01,9.945142086511795654e-01,9.946477131593844945e-01,9.947032241142158560e-01,9.947134486935199638e-01,9.947048906251615419e-01,9.946984169458211733e-01,9.947097562103168755e-01,9.947477583801779266e-01,9.948094708668424602e-01,9.948749208804761324e-01,9.949068940222914881e-01,9.948575813457036787e-01,9.946809946231695010e-01,9.943470664122456837e-01,9.938510083768775649e-01,9.932148775832230214e-01,9.924821885289141221e-01,9.917086790350498893e-01,9.909527368871082764e-01,9.902668840503681125e-01,9.896915051395377416e-01,9.892514815978197262e-01,9.889557440463504490e-01,9.888003850227485847e-01,9.887731864313114016e-01,9.888564287209690162e-01,9.890280990641345804e-01,9.892635696363428766e-01,9.895400907686671133e-01,9.898431118031539855e-01,9.901701960177531348e-01
9.927644567479139148e-01,9.929863039067129415e-01,9.932865359566926955e-01,9.935329682153880571e-01,9.935892782862497663e-01,9.933658313193965972e-01,9.928576275506731941e-01,9.921452564889712278e-01,9.913619303386381754e-01,9.906514051560592060e-01,9.901362759756743293e-01,9.899014913610617583e-01,9.899873467749711331e-01,9.903848854211004804e-01,9.910339504331254767e-01,9.918301987829020172e-01,9.926481477366516648e-01,9.933767972618080533e-01,9.939492030234114983e-01,9.943494574878061210e-01,9.945981271349649822e-01,9.947312377615179502e-01,9.947861984127276402e-01,9.947958602871093126e-01,9.947868695609685119e-01,9.947801917849341535e-01,9.947915911114101339e-01,9.948298970949330799e-01,9.948920911216649898e-01,9.949580991490719617e-01,9.949905878818451344e-01,9.949416235690028421e-01,9.947650852467958549e-01,9.944307682893785971e-01,9.939337629099647131e-01,9.932960444010507928e-01,9.925611062623455050e-01,9.917847453822314918e-01,9.910254921717793763e-01,9.903360720434628561e-01,9.897571008080899846e-01,9.893136914944573590e-01,9.890149821515857864e-01,9.888572282205503328e-01,9.888283242019116903e-01,9.889106176836701678e-01,9.890821215528026178e-01,9.893181982700451904e-01,9.895960643150534253e-01,9.899011165356498276e-01,9.902308410951151663e-01
9.929221135148500466e-01,9.931454692536639817e-01,9.934501573956007192e-01,9.937035691788850267e-01,9.937686349967328470e-01,9.935546772677303906e-01,9.930554961219083543e-01,9.923505646884133169e-01,9.915723549621336952e-01,9.908644684620054877e-01,9.903499184014344925e-01,9.901144218485673498e-01,9.901991085771945089e-01,9.905956954789969515e-01,9.912444104902697894e-01,9.920409849728915042e-01,9.928597655494509899e-01,9.935894395101433352e-01,9.941627182304610955e-01,9.945634287611792024e-01,9.948120309554537855e-01,9.949446154645054108e-01,9.949987821796507648e-01,9.950076299572933047e-01,9.949980346988503976e-01,9.949911103894986120e-01,9.950026618206267992e-01,9.950414630663847460e-01,9.951043709364749690e-01,9.951711488420452723e-01,9.952042951269927107e-01,9.951557197800656729e-01,9.949791553461104776e-01,9.946442574235631051e-01,9.941459943702204427e-01,9.935062574123717516e-01,9.927685172189341101e-01,9.919886330754219550e-01,9.912252919318430555e-01,9.905314525088844135e-01,9.899480087280946305e-01,9.895003638597370532e-01,9.891979253064411282e-01,9.890371675363335280e-01,9.890061386863147064e-01,9.890872731745677937e-01,9.892586083741495839e-01,9.894954803932979326e-01,9.897750467522449247e-01,9.900826253022367851e-01,9.904156022830635786e-01
9.931745010450802047e-01,9.933999760253847677e-01,9.937109498222959081e-01,9.939742023462837528e-01,9.940516082509917029e-01,9.938510237607713904e-01,9.933645560305147670e-01,9.926701052924838953e-01,9.918991059189399273e-01,9.911949416027437954e-01,9.906812109203420036e-01,9.904447181369701037e-01,9.905277766750099078e-01,9.909230527620525031e-01,9.915713122040891170e-01,9.923683885672359706e-01,9.931883836170385393e-01,9.939195414191189792e-01,9.944940986648989067e-01,9.948955280682877378e-01,9.951441522364432579e-01,9.952761539934998902e-01,9.953293922049200049e-01,9.953372909475953767e-01,9.953270148952574337e-01,9.953198542494386958e-01,9.953316480832724578e-01,9.953710792830317011e-01,9.954348314138293796e-01,9.955024640499524624e-01,9.955362850817260911e-01,9.954880489357523787e-01,9.953113641723172478e-01,9.949757817010258520e-01,9.944761801694644854e-01,9.938343850493094322e-01,9.930938458238759425e-01,9.923104700939608946e-01,9.915430774279491155e-01,9.908448380283424450e-01,9.902569139454175939e-01,9.898050020441294672e-01,9.894987928416613121e-01,9.893349990539835881e-01,9.893018384410326993e-01,9.893818368945247466e-01,9.895530485569731249e-01,9.897907672058386952e-01,9.900720720781505113e-01,9.903821861296826512e-01,9.907183905719275652e-01
9.934975224143421935e-01,9.937255279487703374e-01,9.940440669615197011e-01,9.943191829142380422e-01,9.944114858929896661e-01,9.942270717051182594e-01,9.937560008839164682e-01,9.930742646289670850e-01,9.923120340055197053e-01,9.916124171684308486e-01,9.910997098168504715e-01,9.908620307205288080e-01,9.909431303481500697e-01,9.913368248489673462e-01,9.919845307967195547e-01,9.927822084312797335e-01,9.936036662209573045e-01,9.943366164217090075e-01,9.949127344074453205e-01,9.953150820866705217e-01,9.955638268658043577e-01,9.956952625937817158e-01,9.957475505286460526e-01,9.957544847456402115e-01,9.957435459108108233e-01,9.957362050725734326e-01,9.957483190079953195e-01,9.957884468295864488e-01,9.958530646585325163e-01,9.959215096812510382e-01,9.959559050263865343e-01,9.959078807779363496e-01,9.957309758848970072e-01,9.953947028151169940e-01,9.948939092516803084e-01,9.942503901677577360e-01,9.935075778270320290e-01,9.927213985878378111e-01,9.919507478624174368e-01,9.912489397097702382e-01,9.906573422688751407e-01,9.902018977656776855e-01,9.898925480902871499e-01,9.897262278273958325e-01,9.896913161640744638e-01,9.897704218528695641e-01,9.899416040581812126e-01,9.901801010753278343e-01,9.904629019149741032e-01,9.907751296330994384e-01,9.911139705567708624e-01
9.938548750846486479e-01,9.940855735901261703e-01,9.944122449939983843e-01,9.947001498638879946e-01,9.948085508515670528e-01,9.946416555079480304e-01,9.941873094046149717e-01,9.935194231485828809e-01,9.927667800956566646e-01,9.920721689172768976e-01,9.915606249995813082e-01,9.913216875368134895e-01,9.914006675212864161e-01,9.917926302459636467e-01,9.924397014009063156e-01,9.932379860548451456e-01,9.940609835260508786e-01,9.947958395505112072e-01,9.953736355436045846e-01,9.957770038059985396e-01,9.960259520495222674e-01,9.961568928077625396e-01,9.962083037502926786e-01,9.962143577160132990e-01,9.962028471411925601e-01,9.961954085412333404e-01,9.962078943715758639e-01,9.962487162074810110e-01,9.963141272102760126e-01,9.963832460686649073e-01,9.964180388203413008e-01,9.963700617836033224e-01,9.961928542474801640e-01,9.958559685774348580e-01,9.953542898033004294e-01,9.947096238944940216e-01,9.939653902709962852e-01,9.931774971573584798e-01,9.924048432685058652e-01,9.917007949218014096e-01,9.911068342304251155e-01,9.906490684280123693e-01,9.903376289014014233e-01,9.901696306009024617e-01,9.901335883868155330e-01,9.902121766606740705e-01,9.903834472840525871e-01,9.906225749915470447e-01,9.909064550300392682e-01,9.912201152265852633e-01,9.915606668942308355e-01
9.942048827880194395e-01,9.944381769792990378e-01,9.947727556401768645e-01,9.950731317429477585e-01,9.951972734468972348e-01,9.950475584528026829e-01,9.946096647604504293e-01,9.939554494112557981e-01,9.932123119466050865e-01,9.925227036424866256e-01,9.920123679330620226e-01,9.917722303560587704e-01,9.918491327071899955e-01,9.922393678527828831e-01,9.928857622188536070e-01,9.936845726569574211e-01,9.945090076132490076e-01,9.952456706422617705e-01,9.958250752766888425e-01,9.962294453697987384e-01,9.964786382342616378e-01,9.966091806401853326e-01,9.966598502863209808e-01,9.966651725955687491e-01,9.966532203240771048e-01,9.966457663243305509e-01,9.966586380339857998e-01,9.967000904526090999e-01,9.967661595928186680e-01,9.968357687774407339e-01,9.968707665149750818e-01,9.968226884980246894e-01,9.966451374046462197e-01,9.963077709558767481e-01,9.958055673509905725e-01,9.951603774777545430e-01,9.944156107869220884e-01,9.936271246854689876e-01,9.928537562165785646e-01,9.921488385167155366e-01,9.915538766219008648e-01,9.910950582076129001e-01,9.907826342709792344e-01,9.906138488970839262e-01,9.905773189874027551e-01,9.906557647030970193e-01,9.908272212201133522e-01,9.910667985017935777e-01,9.913513032108557388e-01,9.916656802133534399e-01,9.920069889395194407e-01
9.945088898462864924e-01,9.947444362281870900e-01,9.950859337232276225e-01,9.953972568414525268e-01,9.955352570153307434e-01,9.954007167021446945e-01,9.949774046306670838e-01,9.943353517600038716e-01,9.936007126512230725e-01,9.929156173021272958e-01,9.924064178638180023e-01,9.921652561288891725e-01,9.922403238017162286e-01,9.926289995705116498e-01,9.932747343350826208e-01,9.940739291727065385e-01,9.948995490542872355e-01,9.956377329525544218e-01,9.962185057321409909e-01,9.966237397368310491e-01,9.968731632441611978e-01,9.970034018574702728e-01,9.970534904712703428e-01,9.970582524320059647e-01,9.970459902365824689e-01,9.970385783267187163e-01,9.970518062307061058e-01,9.970937814741720473e-01,9.971603491539281494e-01,9.972302734676971037e-01,9.972653253779687477e-01,9.972170595387203074e-01,9.970391788825941903e-01,9.967014792299435655e-01,9.961990585268698517e-01,9.955538289648503403e-01,9.948091910208569644e-01,9.940209330788940534e-01,9.932477926759805120e-01,9.925430157751234939e-01,9.919480669287077390e-01,9.914891496567014295e-01,9.911765761775770400e-01,9.910076728271386415e-01,9.909711262138297672e-01,9.910496851311010325e-01,9.912213643963559973e-01,9.914612156869934134e-01,9.917459702038997627e-01,9.920605070193341257e-01,9.924018544101341766e-01
9.947394740140499403e-01,9.949767412878123274e-01,9.953235838843236261e-01,9.956433989850616006e-01,9.957921888696233959e-01,9.956695067590648485e-01,9.952576337997979250e-01,9.946251632795091169e-01,9.938972566820670762e-01,9.932157727726171892e-01,9.927075248987904388e-01,9.924655966686365405e-01,9.925392308720105694e-01,9.929266555664123528e-01,9.935718149166045121e-01,9.943712319920887666e-01,9.951976939282688450e-01,9.959369895324833299e-01,9.965187716729708711e-01,9.969246434996854589e-01,9.971742342729866815e-01,9.973042454763692000e-01,9.973539084039716451e-01,9.973582716932644088e-01,9.973458074929243411e-01,9.973384583976026008e-01,9.973519740412246648e-01,9.973943404908715005e-01,9.974612537202854901e-01,9.975313610178311308e-01,9.975663878666726214e-01,9.975179252891913650e-01,9.973397792945171147e-01,9.970018774207759504e-01,9.964994299895989505e-01,9.958544069224032347e-01,9.951101995666112865e-01,9.943225278432855641e-01,9.935500267556557352e-01,9.928458430210992391e-01,9.922513770112050269e-01,9.917928154047844780e-01,9.914804952314052455e-01,9.913117908919805155e-01,9.912754334543628643e-01,9.913541890070615148e-01,9.915260546569105715e-01,9.917660367891484308e-01,9.920508097715806661e-01,9.923652058393911402e-01,9.927062370377099931e-01
9.948856474897228575e-01,9.951240278961780428e-01,9.954743718497089944e-01,9.957997780813302446e-01,9.959557035295588667e-01,9.958408981920063852e-01,9.954366591170482614e-01,9.948106168947239425e-01,9.940872576041998032e-01,9.934082442272426094e-01,9.929006848815878916e-01,9.926582801557227720e-01,9.927309656020627537e-01,9.931175329529334794e-01,9.937622580407555750e-01,9.945617525165468820e-01,9.953886960785126581e-01,9.961286560865502127e-01,9.967110457473702390e-01,9.971172923854935144e-01,9.973669603291966945e-01,9.974968011266259760e-01,9.975461747006613145e-01,9.975502764850160409e-01,9.975376875195723914e-01,9.975303902707061132e-01,9.975441019884936367e-01,9.975867243103259119e-01,9.976538537273061946e-01,9.977240626609292784e-01,9.977590526194052289e-01,9.977104477290695828e-01,9.975321314713929688e-01,9.971941256662691933e-01,9.966917191630338957e-01,9.960469205860653652e-01,9.953031115111409255e-01,9.945159595325865354e-01,9.937440230072244196e-01,9.930403731341809204e-01,9.924463578809525899e-01,9.919881444843715590e-01,9.916760805992757000e-01,9.915075688035083212e-01,9.914713679543908365e-01,9.915502558047809556e-01,9.917222187776616460e-01,9.919622342606314591e-01,9.922469402398546023e-01,9.925611399704455939e-01,9.929018377783194182e-01
9.949529057522807918e-01,9.951918302711275643e-01,9.955439104330610078e-01,9.958721097814793310e-01,9.960316242499717143e-01,9.959208076900379902e-01,9.955204629633982449e-01,9.948977279492403625e-01,9.941767344437829612e-01,9.934990341748844989e-01,9.929918751558161061e-01,9.927492616936349767e-01,9.928214732628012351e-01,9.932075851737867112e-01,9.938520440835555414e-01,9.946515127899813180e-01,9.954786262854807832e-01,9.962188501042188449e-01,9.968014821438501150e-01,9.972078620960335149e-01,9.974575216005864275e-01,9.975872378320854716e-01,9.976364357217901713e-01,9.976403851540881496e-01,9.976277224515873732e-01,9.976204486631127244e-01,9.976342616242256378e-01,9.976770181686424044e-01,9.977442638037228306e-01,9.978145328974624695e-01,9.978495152938128276e-01,9.978008525671703266e-01,9.976224659835647435e-01,9.972844204351840602e-01,9.967820382395097267e-01,9.961373413634661000e-01,9.953937013664345690e-01,9.946067574202465122e-01,9.938350313476794762e-01,9.931315610033021324e-01,9.925376734362076903e-01,9.920795319940345358e-01,9.917674955080673094e-01,9.915989855039829548e-01,9.915627787501684054e-01,9.916416626368406151e-01,9.918136211905309585e-01,9.920536187062843902e-01,9.923382755334838601e-01,9.926523807205701599e-01,9.929929344167301997e-01
9.949588114857416121e-01,9.951978284308357070e-01,9.955502319546680745e-01,9.958789756889229183e-01,9.960392171360710201e-01,9.959292377625489356e-01,9.955297410148599146e-01,9.949077557579341091e-01,9.941873261189626554e-01,9.935099677648420169e-01,9.930029483514104527e-01,9.927603260034989496e-01,9.928324440243714299e-01,9.932184350134779516e-01,9.938627848899482808e-01,9.946621743283957651e-01,9.954892399594275076e-01,9.962294374034442734e-01,9.968120460345955003e-01,9.972183869657819111e-01,9.974679839772674361e-01,9.975976197517598676e-01,9.976467335473152565e-01,9.976506130190068156e-01,9.976379091756321094e-01,9.976306279708445635e-01,9.976444618128906816e-01,9.976872569868406870e-01,9.977545474754764276e-01,9.978248575259752728e-01,9.978598713584840851e-01,9.978112298185447537e-01,9.976328539467324008e-01,9.972948051791514779e-01,9.967923993199852006e-01,9.961476498963243165e-01,9.954039197274218154e-01,9.946168428652163440e-01,9.938449427677443770e-01,9.931412647976126662e-01,9.925471474195669552e-01,9.920887686423670582e-01,9.917765034277383762e-01,9.916077878393837475e-01,9.915714102976935784e-01,9.916501668227484245e-01,9.918220457790122291e-01,9.920620110407609715e-01,9.923466799665741078e-01,9.926608382232796624e-01,9.930014826387641991e-01
