1.577433566658450559e+02,4.751394422310757193e+01,6.160073520964962768e+01,1.573529880150966278e+02,1.999397381615598306e+02,1.796403566658450472e+02,7.259373667593774826e+01,9.149593137791283937e+01,1.149808711319797396e+02,1.303487352096496465e+02,2.021132536190752660e+02,2.146895264766350806e+02,2.355397381615598533e+02,2.431697381615598488e+02,1.607290325511832521e+02,1.098866498385358170e+02,9.313150270885832072e+01,nan,1.062883230316636798e+02,1.235360236711880759e+02,2.077290775991705232e+02,1.497805460204604344e+02,2.244355730618256075e+02,1.783002781911512784e+02,1.588320432018978181e+02,1.900757488089243168e+02,2.268565529187597178e+02,3.281153917329884280e+02,2.350698261187405649e+02
6.979370885149964465e+01,4.561755848575074879e+01,1.422549547218629016e+02,1.840470923076922816e+02,2.690285015012382246e+02,9.169070885149963601e+01,7.069735093858093933e+01,1.220870160657229206e+02,1.956350906441930135e+02,2.110029547218628920e+02,2.311264952927668901e+02,2.413836307692307912e+02,3.046285015012382473e+02,3.122585015012382428e+02,1.108247088514996364e+02,1.079902641011789939e+02,nan,9.313150270885832072e+01,1.390308346887830453e+02,2.041902431834013214e+02,2.344231818917662054e+02,1.497492630312053166e+02,1.518298223510697085e+02,1.958663773833885671e+02,1.569356574645410092e+02,2.707299683211376191e+02,2.249601671814029089e+02,2.579848642299856465e+02,2.973190504928555242e+02
4.785670682730923886e+01,6.237270561542824510e+01,1.687373593636636429e+02,1.969754053736082824e+02,2.705123470952297566e+02,6.975370682730923022e+01,8.745249806825842143e+01,1.388421631954004170e+02,2.221174952859937264e+02,2.374853593636636333e+02,2.440548083586828909e+02,2.543119438351467636e+02,3.061123470952297794e+02,3.137423470952297748e+02,8.888770682730924477e+01,nan,1.079902641011789939e+02,1.098866498385358170e+02,1.557859818184605274e+02,2.306726478252020911e+02,2.473514949576822062e+02,1.449127068273092505e+02,1.298928203268793027e+02,1.934969329321396856e+02,1.736908045942184913e+02,2.868981197939664298e+02,2.278718011669319026e+02,2.360478622057952691e+02,3.140741976225330063e+02
4.103099999999999881e+01,1.132150883280756943e+02,2.195797420763111063e+02,1.901496985462990494e+02,2.636866402679204953e+02,6.292799999999999727e+01,1.382948807809058849e+02,1.896845459080478804e+02,2.325218154294159092e+02,2.430929243527506287e+02,2.372291015313736864e+02,2.474862370078374738e+02,2.992866402679205748e+02,3.069166402679205703e+02,nan,8.888770682730924477e+01,1.108247088514996364e+02,1.607290325511832521e+02,2.066283645311079908e+02,2.517429845372609236e+02,2.405257881303729732e+02,1.380869999999999891e+02,1.230671134995700839e+02,1.866712261048303958e+02,2.245331873068659547e+02,2.800724129666572253e+02,2.210460943396226696e+02,2.292221553784860362e+02,3.649165803351804698e+02
2.658856402679205075e+02,2.666409430154874940e+02,1.904243016393442360e+02,1.463985384615384646e+02,4.322999999999999687e+01,2.877826402679204989e+02,2.917207354683176845e+02,2.203194978076074904e+02,1.887706553446553244e+02,1.216763016393442456e+02,1.154316283650689599e+02,8.906199999999999761e+01,7.882999999999999829e+01,nan,3.069166402679205703e+02,3.137423470952297748e+02,3.122585015012382428e+02,2.431697381615598488e+02,2.351118894613583166e+02,2.079918244525003956e+02,1.967746280456123884e+02,2.786041124501550712e+02,2.134811235082674443e+02,1.202454141630901177e+02,1.553228440366972336e+02,1.741785714285714164e+02,3.485911187432286056e+02,1.714056535714285303e+02,3.530399257447754735e+02
2.582556402679205121e+02,2.590109430154874985e+02,1.827943016393442690e+02,1.387685384615384692e+02,3.560000000000000142e+01,2.801526402679205034e+02,2.840907354683176891e+02,2.126894978076074949e+02,1.811406553446553573e+02,1.140463016393442359e+02,1.078016283650689644e+02,8.143200000000000216e+01,nan,7.882999999999999829e+01,2.992866402679205748e+02,3.061123470952297794e+02,3.046285015012382473e+02,2.355397381615598533e+02,2.274818894613583211e+02,2.003618244525004002e+02,1.891446280456123930e+02,2.709741124501550757e+02,2.058511235082674489e+02,1.126154141630901222e+02,1.476928440366972382e+02,1.665485714285714209e+02,3.409611187432286101e+02,1.637756535714285064e+02,3.454099257447754781e+02
2.064552370078375247e+02,2.594534450152208365e+02,1.530887912669854529e+02,5.733653846153846700e+01,4.583200000000000074e+01,2.283522370078375161e+02,2.845332374680510270e+02,1.829839874352486788e+02,9.970865534465534097e+01,1.102797642679900747e+02,1.044159414466130755e+02,nan,8.143200000000000216e+01,8.906199999999999761e+01,2.474862370078374738e+02,2.543119438351467636e+02,2.413836307692307912e+02,2.146895264766350806e+02,1.977763790889995619e+02,1.189298244525003838e+02,1.077126280456124050e+02,2.412686020777962881e+02,1.244191235082674467e+02,1.228474141630901215e+02,1.579248440366972375e+02,1.472592528818966287e+02,2.595291187432285938e+02,1.740076535714285342e+02,2.639779257447754617e+02
1.961981015313736521e+02,2.468771721576610503e+02,1.405125184094256383e+02,4.707940298507462984e+01,7.220162836506895587e+01,2.180951015313736434e+02,2.719569646104912408e+02,1.704077145776888642e+02,8.945151986819151091e+01,1.000226287915262446e+02,nan,1.044159414466130755e+02,1.078016283650689644e+02,1.154316283650689599e+02,2.372291015313736864e+02,2.440548083586828909e+02,2.311264952927668901e+02,2.021132536190752660e+02,1.852001062314396904e+02,1.086726889760365395e+02,9.745549256914856073e+01,2.286923292202364451e+02,1.141619880318036024e+02,1.492170425281590838e+02,1.842944724017661997e+02,1.370021174054327844e+02,2.492719832667648063e+02,2.003772819364974964e+02,2.537207902683116458e+02
2.020619243527506796e+02,1.751126537482354024e+02,6.874800000000000466e+01,5.294322580645161480e+01,7.844630163934425582e+01,2.239589243527506710e+02,2.001924462010655930e+02,9.864319616826321635e+01,9.531534268956849587e+01,nan,1.000226287915262446e+02,1.102797642679900747e+02,1.140463016393442359e+02,1.216763016393442456e+02,2.430929243527506287e+02,2.374853593636636333e+02,2.110029547218628920e+02,1.303487352096496465e+02,1.134355878220140852e+02,1.145365117974135245e+02,1.033193153905255599e+02,1.569278108108107972e+02,1.200258108531806016e+02,1.554617158024343553e+02,1.905391456760414997e+02,1.428659402268097836e+02,2.551358060881417202e+02,2.066219552107727964e+02,2.422170909090909277e+02
1.914908154294159601e+02,1.597447896705655239e+02,5.338013592233010485e+01,4.237211688311688107e+01,1.455406553446553062e+02,2.133878154294159231e+02,1.848245821233956860e+02,8.327533209059332364e+01,nan,9.531534268956849587e+01,8.945151986819151091e+01,9.970865534465534097e+01,1.811406553446553573e+02,1.887706553446553244e+02,2.325218154294159092e+02,2.221174952859937264e+02,1.956350906441930135e+02,1.149808711319797396e+02,9.806772374434416406e+01,1.039654028740788050e+02,9.274820646719079775e+01,1.415599467331409187e+02,1.094547019298458395e+02,1.700796789038317058e+02,2.173262441261837523e+02,1.322948313034750356e+02,2.445646971648070291e+02,2.737163089160838467e+02,2.268492268314210492e+02
1.866988700227096842e+02,7.646945757997218607e+01,2.989519616826321879e+01,1.256474489737101976e+02,1.770894978076074722e+02,2.085958700227096472e+02,1.015492500328023766e+02,nan,8.327533209059332364e+01,9.864319616826321635e+01,1.704077145776888642e+02,1.829839874352486788e+02,2.126894978076074949e+02,2.203194978076074904e+02,1.896845459080478804e+02,1.388421631954004170e+02,1.220870160657229206e+02,9.149593137791283937e+01,7.458278399027727801e+01,9.183048462980167415e+01,1.760235385577841498e+02,1.180750069790740469e+02,1.927300340204392057e+02,1.465947391497648482e+02,1.877875565587624465e+02,1.583702097675379150e+02,2.558120662756244030e+02,3.052651513790360127e+02,2.033642870773541631e+02
1.353092048955676603e+02,2.507979245283018344e+01,1.314444462010656025e+02,2.271966990065126026e+02,2.484907354683176948e+02,1.572062048955676516e+02,nan,1.015492500328023766e+02,1.848245821233956860e+02,2.001924462010655930e+02,2.719569646104912408e+02,2.845332374680510270e+02,2.840907354683176891e+02,2.917207354683176845e+02,1.382948807809058849e+02,8.745249806825842143e+01,7.069735093858093933e+01,7.259373667593774826e+01,1.184930686558624870e+02,1.933797346626040508e+02,2.775727885905865264e+02,1.292114969982847299e+02,2.173453183951376673e+02,1.753286113504680088e+02,1.363978914316204509e+02,2.599194598003402916e+02,2.044224011484824075e+02,3.235003602740537190e+02,2.767812844599349660e+02
2.189699999999999847e+01,1.321264124427374895e+02,2.071328108108108097e+02,1.710156985462990633e+02,2.445526402679205091e+02,nan,1.572062048955676516e+02,2.085958700227096472e+02,2.133878154294159231e+02,2.239589243527506710e+02,2.180951015313736434e+02,2.283522370078375161e+02,2.801526402679205034e+02,2.877826402679204989e+02,6.292799999999999727e+01,6.975370682730923022e+01,9.169070885149963601e+01,1.796403566658450472e+02,2.255396886457697576e+02,2.326089845372609091e+02,2.213917881303729587e+02,1.189530000000000030e+02,1.039331134995700836e+02,1.675372261048304097e+02,2.434445114215276931e+02,2.609384129666572107e+02,2.019120943396226266e+02,2.100881553784859932e+02,3.776570858295360722e+02
2.226556402679205178e+02,2.234109430154875042e+02,1.471943016393442463e+02,1.031685384615384748e+02,nan,2.445526402679205091e+02,2.484907354683176948e+02,1.770894978076074722e+02,1.455406553446553062e+02,7.844630163934425582e+01,7.220162836506895587e+01,4.583200000000000074e+01,3.560000000000000142e+01,4.322999999999999687e+01,2.636866402679204953e+02,2.705123470952297566e+02,2.690285015012382246e+02,1.999397381615598306e+02,1.918818894613583552e+02,1.647618244525003774e+02,1.535446280456123986e+02,2.353741124501550530e+02,1.702511235082674261e+02,7.701541416309011368e+01,1.120928440366972438e+02,1.309485714285714266e+02,3.053611187432285874e+02,1.281756535714285405e+02,3.098099257447754553e+02
1.491186985462990435e+02,2.021169065536824121e+02,9.575225280544700013e+01,nan,1.031685384615384748e+02,1.710156985462990633e+02,2.271966990065126026e+02,1.256474489737101976e+02,4.237211688311688107e+01,5.294322580645161480e+01,4.707940298507462984e+01,5.733653846153846700e+01,1.387685384615384692e+02,1.463985384615384646e+02,1.901496985462990494e+02,1.969754053736082824e+02,1.840470923076922816e+02,1.573529880150966278e+02,1.404398406274610522e+02,6.159328599096190970e+01,5.037608958407393800e+01,1.839320636162578069e+02,6.708258504672896549e+01,1.801839526246286027e+02,1.749541272430668926e+02,8.992271442035816165e+01,2.021925802816901125e+02,2.313441920329669870e+02,2.066413872832370089e+02
1.852358108108107899e+02,1.063646537482353978e+02,nan,9.575225280544700013e+01,1.471943016393442463e+02,2.071328108108108097e+02,1.314444462010656025e+02,2.989519616826321879e+01,5.338013592233010485e+01,6.874800000000000466e+01,1.405125184094256383e+02,1.530887912669854529e+02,1.827943016393442690e+02,1.904243016393442360e+02,2.195797420763111063e+02,1.687373593636636429e+02,1.422549547218629016e+02,6.160073520964962768e+01,4.468758782201405921e+01,6.193528846153845535e+01,1.461283423895209239e+02,8.817981081081080674e+01,1.628348378521759514e+02,1.166995429815016365e+02,2.176827527270256724e+02,1.284750135992746891e+02,2.339640000000000271e+02,2.753699552107727868e+02,1.734690909090909372e+02
1.102294124427374840e+02,nan,1.063646537482353978e+02,2.021169065536824121e+02,2.234109430154875042e+02,1.321264124427374895e+02,2.507979245283018344e+01,7.646945757997218607e+01,1.597447896705655239e+02,1.751126537482354024e+02,2.468771721576610503e+02,2.594534450152208365e+02,2.590109430154874985e+02,2.666409430154874940e+02,1.132150883280756943e+02,6.237270561542824510e+01,4.561755848575074879e+01,4.751394422310757193e+01,9.341327620303229651e+01,1.682999422097738602e+02,2.524929961377563643e+02,1.041317045454545536e+02,1.922655259423075620e+02,1.502488188976378183e+02,1.113180989787902604e+02,2.348396673475101011e+02,1.793426086956521885e+02,2.984205678212235853e+02,2.517014920071048039e+02
nan,1.102294124427374840e+02,1.852358108108107899e+02,1.491186985462990435e+02,2.226556402679205178e+02,2.189699999999999847e+01,1.353092048955676603e+02,1.866988700227096842e+02,1.914908154294159601e+02,2.020619243527506796e+02,1.961981015313736521e+02,2.064552370078375247e+02,2.582556402679205121e+02,2.658856402679205075e+02,4.103099999999999881e+01,4.785670682730923886e+01,6.979370885149964465e+01,1.577433566658450559e+02,2.036426886457697663e+02,2.107119845372609177e+02,1.994947881303729673e+02,9.705599999999999739e+01,8.203611349957007803e+01,1.456402261048304183e+02,2.215475114215277301e+02,2.390414129666571910e+02,1.800150943396226637e+02,1.881911553784860303e+02,3.557600858295360808e+02
